id,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
7158963,50.937531,6.9602786,Stinging Nettle,Urtica dioica,stinging nettle,Plantae,51884
7161673,54.75246564,24.76558367,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7170814,50.7324840452,4.446085327,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7185214,59.36171335,18.01771386,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7185417,46.5067791883,11.3816693053,Great Nettle,Urtica dioica dioica,Great Nettle,Plantae,53329
7185790,50.969955,-4.0722805,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7192694,50.4550083333,-3.856445,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7192764,50.4670533333,-3.8585766667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7193164,55.60658505,-4.68696695,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7194336,54.8644711739,12.5533702164,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7204814,59.3298044,18.12904736,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7205058,59.32541048,18.14122899,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7218959,59.88829721,10.59972678,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7219061,59.89160176,10.6118826,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7220185,59.8759152632,11.1399588061,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7258835,55.7922210693,37.6638870239,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7263876,51.1953433333,-2.7774166667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7276797,55.7102775574,37.537776947,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7278554,48.0909872788,16.2968755944,Ortica,Urtica dioica,stinging nettle,Plantae,51884
7292304,57.7708358765,40.9456520081,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7294336,42.3923537176,1.8484893708,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7323244,56.06857604,12.55489491,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7344963,60.289375,11.1631555,Ortica,Urtica dioica,stinging nettle,Plantae,51884
7358873,51.0743233333,6.987825,Ortica,Urtica dioica,stinging nettle,Plantae,51884
7372633,46.8675308228,7.5550775528,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7404767,43.43425289,-5.07221129,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7424975,55.8033332825,37.4405555725,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7437935,42.5432717241,13.4617797285,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7462377,55.8800010681,37.4597206116,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7463516,55.8797225952,37.4597206116,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7473662,52.3923971729,7.2870489373,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7478407,55.5849990845,36.7480545044,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7510496,53.0489685523,18.7160789947,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7523438,50.7744533333,6.0469611667,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7523593,48.5242933369,-2.7676534653,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7533192,54.7661666302,-5.6928606627,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7543409,51.7362716667,14.3631116667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7546657,46.1138785332,11.7752388601,Ortica,Urtica dioica,stinging nettle,Plantae,51884
7555927,43.6440166667,-7.3953083333,Ortica,Urtica dioica,stinging nettle,Plantae,51884
7555935,50.7637775783,3.0433721468,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7558107,61.633195,16.908968,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7560574,60.3772716667,5.3821283333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7583758,47.6167233333,9.5621033333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7584886,62.6025764395,29.7381048011,Ortica,Urtica dioica,stinging nettle,Plantae,51884
7585318,62.6172121523,29.7079036141,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7602256,55.8695023321,-4.2933940329,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7605086,47.4052716667,8.376155,Stinging Nettle,Urtica dioica,stinging nettle,Plantae,51884
7618784,47.1672777778,6.866675,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7642139,55.7792633333,12.4710283333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7642348,49.321069,8.544134,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7645089,53.232755,50.163411,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
7649986,52.1091031284,-10.4741109442,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7687062,51.2289466667,-0.3627866667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7697938,50.4613876343,30.4161109924,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
7699196,50.915775,14.1508016667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7742793,57.7574844167,11.8321246944,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7750298,51.2304283333,-0.35695,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7762193,51.3441050565,12.3423300404,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7818209,56.3842066667,-5.1546516667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7818502,57.3241483333,-4.4445083333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7835185,46.3390347641,7.0089788642,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7838487,52.9857020974,-1.4826393127,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7840907,56.3438133333,-6.38919,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7858964,51.3482355327,12.4348795787,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7859689,60.2135665,24.9782779,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7860110,49.129914913,5.4264159906,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7862775,48.2180404663,11.766872406,Stinging Nettle,Urtica dioica,stinging nettle,Plantae,51884
7865189,63.3963340199,10.4679875567,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7897414,56.1291066667,-5.492625,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7906955,52.5183472084,13.4032828762,,Urtica dioica,stinging nettle,Plantae,51884
7943483,51.2847063564,1.0768873601,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7947859,56.1333471667,-3.9414333333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7948770,56.2266972802,10.575250727,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7959280,44.8455454968,8.0177736841,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7960122,45.765475,23.9075966667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7961915,51.3353434951,12.2915547341,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7977318,60.16364,-1.108575,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
7985542,51.0930888333,1.1475278333,,Urtica dioica,stinging nettle,Plantae,51884
7991340,50.9127533333,14.16581,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8006944,49.380853,8.569947,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8012220,50.9359444335,-1.3724809885,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8021838,53.560417,50.296028,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8024765,53.9758133333,-1.1370638333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8031649,54.8898998,-3.6744056,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8050003,44.7104127,20.5252568,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8087895,55.5173377991,21.1116771698,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8101584,55.79203,37.7985166667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8135756,52.40746373,0.98967248,urtica dioica,Urtica dioica,stinging nettle,Plantae,51884
8151873,46.3409262675,7.0030950227,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8151876,46.3410064344,7.0030178691,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8152482,45.5296664319,9.2081598614,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8167394,46.3411841356,7.0030102786,Stinging Nettle,Urtica dioica,stinging nettle,Plantae,51884
8181584,55.8660693788,-4.3001630304,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8189629,44.765665,-0.6324683333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8201616,59.9336128235,30.356388092,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8201748,55.7383346558,37.6513900757,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8201950,55.8427772522,37.6349983215,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8223885,44.7104127,20.5252568,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8239878,51.8992,4.3424366667,,Urtica dioica,stinging nettle,Plantae,51884
8249179,50.67383525,-3.46871853,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8250072,50.6792131301,-3.56671572,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8253594,58.5967140198,23.0823173523,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8294116,60.25629318,25.03560506,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8301894,54.0206833333,-1.201445,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8315338,44.7761166667,-0.621555,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8324284,51.90075,4.3479616667,,Urtica dioica,stinging nettle,Plantae,51884
8325764,45.1175393735,10.5352596939,Ortica,Urtica dioica,stinging nettle,Plantae,51884
8325990,45.1180496941,10.53760495,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8356673,56.1440170371,-3.9157680888,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8356702,56.87850973,10.20112103,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8389234,44.7667966667,-0.619515,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8400916,51.1618111667,7.1357333333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8404354,51.4441006766,-0.2993026343,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8411283,55.69008033,12.59416122,Stinging Nettle,Urtica dioica,stinging nettle,Plantae,51884
8416463,50.4555549622,30.5422229767,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8416953,50.386390686,30.6491661072,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8451301,49.319404,8.536967,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8453169,50.1101431597,8.7357529253,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8463897,64.08880279,23.41017841,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8466150,54.3476611032,9.2260038862,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8475861,55.8153714147,10.0526060723,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8488263,51.39334891,-2.34397489,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8492365,55.793888092,37.4230537415,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8502564,48.9630916667,2.157725,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8503796,48.6194297563,2.2919432032,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8508032,50.952795,3.7146916667,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8509326,44.7745566667,-0.6329283333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8509327,44.7745866667,-0.633015,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8509546,44.765075,-0.6048733333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8548952,44.788495,-0.62169,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8561474,44.76062,-0.6388033333,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8561500,44.7640983333,-0.6121866667,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8578481,46.9559599003,7.4608540535,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8587413,51.22512219,6.95205419,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8606192,44.76688,-0.6427333333,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8614180,53.3244588195,-0.7411398028,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8617805,55.94314924,-3.2602826,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8628250,51.0844611667,1.1550528333,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8643300,49.0596666951,8.5813479421,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8646901,44.762505,-0.6269316667,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8647525,44.7477633333,-0.6552,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8647585,44.758435,-0.6592183333,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8653196,50.21667099,4.9497470856,Ortica,Urtica dioica,stinging nettle,Plantae,51884
8679386,44.842378886,11.634689457,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8679644,47.507885,9.7777766667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8731338,49.222547,7.014481,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8749631,45.532846218,9.2130037397,Ortica,Urtica dioica,stinging nettle,Plantae,51884
8749645,45.532453317,9.2132770199,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8749649,45.5323870155,9.2133065779,Ortica,Urtica dioica,stinging nettle,Plantae,51884
8798582,50.4099998474,30.6980552673,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8808491,44.7703783333,-0.6020966667,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8849000,50.93495678,4.31088636,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8861821,50.8103366667,3.7013966667,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8865918,51.5722953124,-0.7222060294,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
8907486,51.7030766667,7.8151066667,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9018737,49.326811,8.558822,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9042394,46.5652338681,6.8945431709,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9133241,46.3984861236,6.886458993,Stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9170445,49.224776,7.009546,Stinging Nettle,Urtica dioica,stinging nettle,Plantae,51884
9249214,50.703975,-3.5079783333,Stinging Nettle,Urtica dioica,stinging nettle,Plantae,51884
9257582,45.7977506477,20.1465332508,Stinging Nettle,Urtica dioica,stinging nettle,Plantae,51884
9355859,44.742994133,11.9702770561,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9429279,51.4785771802,-0.3157927459,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9459025,47.6218083333,9.5384266667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9469421,45.194369408,10.3269108425,ortica,Urtica dioica,stinging nettle,Plantae,51884
9469993,47.20779527,7.97413341,ortica,Urtica dioica,stinging nettle,Plantae,51884
9549841,45.1848373413,10.4902629852,ortica,Urtica dioica,stinging nettle,Plantae,51884
9550303,45.2097854614,10.5207586288,ortica,Urtica dioica,stinging nettle,Plantae,51884
9574622,45.2198659666,10.4081726074,grande ortie,Urtica dioica,stinging nettle,Plantae,51884
9671972,45.092986,7.584536,grande ortie,Urtica dioica,stinging nettle,Plantae,51884
9751687,46.9834071072,7.4980139639,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9837731,52.3807702778,5.2342063889,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9884892,51.5393567175,-0.329714386,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9905158,53.2459711586,14.4759292644,grande ortie,Urtica dioica,stinging nettle,Plantae,51884
9961261,51.3294321803,-0.541770544,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9965730,51.4810989239,-0.2963625547,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9966058,51.4751212439,-0.3046779893,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9966115,51.4812244731,-0.2887773719,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9966546,51.4805433054,-0.2964209765,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
9981931,46.2860611111,10.6733944444,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10024232,50.2834672313,-4.8044167758,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10222167,43.27252,-2.9312283333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10324157,42.8886912409,-8.5446962718,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10330580,51.4125299252,-0.3571439123,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10330596,51.4089361523,-0.3471370151,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10372019,45.63118419,9.374483116,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10419771,45.60503,9.285587,Ortica,Urtica dioica,stinging nettle,Plantae,51884
10488694,48.0902778333,16.29683,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10504551,44.1118388333,12.3364883333,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10507531,50.1670720755,8.735264428,Große Brennessel,Urtica dioica,stinging nettle,Plantae,51884
10511320,37.3347166667,-5.8597766667,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10524736,50.89237,7.0566445,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10525215,53.1415830556,14.907575,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10525338,51.4407999689,-0.2347846625,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10543679,51.748263,-1.216551,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10544340,36.6225605895,-6.3706240654,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10551273,47.0001722222,6.942425,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10570806,51.2675121055,4.9726072233,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10589229,49.3008952556,16.7492990485,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10611340,49.163095841,9.1825871542,Große Brennessel,Urtica dioica,stinging nettle,Plantae,51884
10611448,47.8659516667,9.29875,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10615119,51.1535240301,-2.7803590894,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10618389,48.2607944444,7.3746777778,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10655358,51.4790539971,-0.3069059472,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10679345,51.1227111667,12.5687416667,Große Brennessel,Urtica dioica,stinging nettle,Plantae,51884
10680714,40.8922480482,14.2179718986,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10690699,51.43307,-0.3215533333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10698937,51.5393165009,-0.3298904589,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10702862,52.8981637785,-1.2312849525,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10708458,47.6158633333,9.583615,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10722786,45.1197556978,10.5395237356,ortica,Urtica dioica,stinging nettle,Plantae,51884
10727415,47.6532749952,8.6566082912,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10750691,47.2185021826,8.6808746774,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10751097,47.6365116667,9.5411766667,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10772570,42.3441464,12.3583792,ortica,Urtica dioica,stinging nettle,Plantae,51884
10852259,51.349175,0.5260883333,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10852473,45.3249783333,10.6712216667,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10855545,46.9782989659,9.5844676439,ortica,Urtica dioica,stinging nettle,Plantae,51884
10856423,47.3376076193,8.5253294559,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10890092,47.628565,9.6607666667,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10894891,51.7213776196,-1.3020852394,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10899361,51.3961100299,-2.8518925142,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10899999,51.7291085272,-1.2995351966,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10901141,45.2928455898,10.5111416687,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10902961,53.4221420288,14.5127859116,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10904245,49.8604623869,0.7137385011,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10918182,51.0346583333,4.917365,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10952013,51.7249892944,-1.3033506031,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10952048,51.7241583998,-1.301703779,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10952377,51.7244512,-1.3015923,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10962373,51.0777778625,12.5411109924,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10963380,51.6249306,24.9619749,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10964170,50.9163283333,12.8810416667,Große Brennessel,Urtica dioica,stinging nettle,Plantae,51884
10966637,50.5971422839,4.3161301967,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
10967362,51.0547676086,3.6824657917,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10967416,55.88587125,9.9071921,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10974681,53.1539080556,14.9059547222,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10974725,53.1590297222,14.9091480556,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
10975845,51.4800978588,-0.2964116692,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11003237,55.7461128235,22.5049991608,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11003796,50.8917611093,-0.0101283565,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11005412,52.0210592572,5.5468912497,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
11012510,51.4537053975,-2.605513176,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11012511,51.4537000613,-2.6054493202,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11012774,51.4538097225,-2.6053273955,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11012830,51.50275384,-2.63625974,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11012949,51.45364526,-2.6052344,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11019495,51.7242647384,-1.3017075542,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11020092,50.8066487918,0.1561997831,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11064083,50.83918644,4.37735578,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11065463,47.2209394724,8.6821951624,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11066586,47.2235110822,8.6849807203,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11107233,51.37432447,-2.40233426,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
11162242,51.486457,-0.315249,Stinging Nettle,Urtica dioica,stinging nettle,Plantae,51884
11169871,51.2019638624,2.9744076077,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
11175619,53.1363380556,14.906475,ortica,Urtica dioica,stinging nettle,Plantae,51884
11218563,50.7129824797,16.3579559326,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11224508,51.49271141,-2.63873409,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11240122,52.2764818445,10.577967992,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11258491,51.7290908814,-1.3059997559,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11313153,52.2750575416,-2.0861840094,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11316979,51.9463756111,0.6541094894,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11325298,49.3935525232,2.9300918781,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
11325434,42.3853164353,1.1139850225,ortiga,Urtica dioica,stinging nettle,Plantae,51884
11341458,44.0452646066,19.590450637,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
11365591,51.625702,5.166289,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
11371211,44.961288185,14.5268957886,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11387974,54.9018211365,37.7407341003,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11388461,60.0072651498,30.3893573955,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11389655,50.8641099651,4.6854415443,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11389935,49.958859142,3.9724319335,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
11393225,50.4064650026,30.5036737089,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11393995,51.4964990897,-2.6654432883,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11394783,51.473838,-0.304803,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11395085,53.4400063889,14.5775130556,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11412718,54.6431972925,24.0226476453,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11449483,55.8243217468,37.5897521973,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11456188,51.1396170854,17.503452301,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11478745,52.5167236328,13.456029892,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
11480259,50.1331378127,14.3938765302,Grande ortie,Urtica dioica,stinging nettle,Plantae,51884
11482530,51.4026483754,-2.6059717499,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11483066,51.5011226673,-2.6601315093,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11483711,50.1203395426,14.6278188821,kopřiva dvoudomá,Urtica dioica,stinging nettle,Plantae,51884
11485519,51.4027442932,-2.6069641113,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11485761,51.44956155,-2.59753785,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11488508,51.5167388916,-0.0957041681,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11488674,51.4322366667,-0.3217216667,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11491832,51.5167388916,-0.0957041681,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11494436,50.119865231,14.6327350917,kopřiva dvoudomá,Urtica dioica,stinging nettle,Plantae,51884
11500144,51.4588350277,-2.5988248601,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11505427,50.0857935838,14.2960909009,kopřiva dvoudomá,Urtica dioica,stinging nettle,Plantae,51884
11517422,50.4257963598,-4.121388495,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
11521360,50.13334311,14.55567206,kopřiva dvoudomá,Urtica dioica,stinging nettle,Plantae,51884
11525774,51.5014953613,-0.3467888832,stinging nettle,Urtica dioica,stinging nettle,Plantae,51884
