"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Papilio multicaudata","2016-05-26 10:35:32 -0600","","red butte garden and arboretum",40.768048,-111.823871,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/3312104","https://static.inaturalist.org/photos/3828105/medium.jpg?1464321434","jay",3312104,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2016-05-26 10:35:32","2016-05-26","2016-05-26 16:35:32 UTC","Mountain Time (US & Canada)",31,NA,NA,"false",NA,"",NA,4530,"2016-05-27 03:57:09 UTC","2018-08-31 21:39:20 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2016-05-17 00:00:00 -0600","Mariposa cometa","Zitácuaro, MX-MC, MX",19.494226,-100.291078,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/3309735","https://static.inaturalist.org/photos/3825288/medium.jpg?1464301180","rbmariposamonarca",3309735,"Two-tailed Swallowtail","Insecta",68263,"true",2,0,"2016-05-17","2016-05-17","","Mexico City",1001,NA,NA,"false",NA,"",NA,110250,"2016-05-26 22:19:36 UTC","2016-11-15 00:56:06 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2016-05-25 00:00:00 -0600","Oruga verde (ayer) y café (hoy), con un collar blanco y negro que puede esconder o desplegar. Está en nuestro jardín.
¿Será una mariposa cometa?","colonia del valle, ciudad de mexico",19.370232,-99.174345,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/3306327","https://static.inaturalist.org/photos/3821521/medium.JPG?1464276238","dorashta",3306327,"Llamadora","Insecta",68263,"false",1,0,"2016-05-25","2016-05-25","","Mexico City",NA,NA,NA,"false",NA,"",NA,248577,"2016-05-26 15:23:55 UTC","2018-02-14 05:47:08 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata multicaudata","2016-05-25 00:00:00 -0600","Oruga que iba cruzando la acera, bajo la sombra de un árbol.

En algún momento de mi infancia recuerdo haber visto en un libro fotos de una oruga café con puntos azules, no sé si se trate de la misma.","Gustavo A. Madero, Ciudad de México",19.50581,-99.128947,"oruga, caterpillar","","http://conabio.inaturalist.org/observations/3299592","https://static.inaturalist.org/photos/3813837/medium.jpg?1464197101","luisjromero",3299592,"Papilio multicaudata multicaudata","Insecta",237647,"true",1,0,"2016-05-25","2016-05-25","","Mexico City",4,NA,NA,"false",NA,"",NA,124549,"2016-05-25 17:24:58 UTC","2018-02-14 05:47:06 UTC","research","CC-BY",NA,NA,"false"
"Papilio multicaudata","2016-05-23 13:18:22 -0600","","Grand County, US-UT, US",39.0371572087,-109.7019120959,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/3285661","https://static.inaturalist.org/photos/3799142/medium.JPG?1464051920","hannawacker",3285661,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"Mon May 23 2016 13:18:22 GMT-0600 (MDT)","2016-05-23","2016-05-23 19:18:22 UTC","Mountain Time (US & Canada)",5,NA,NA,"false",NA,"",NA,37587,"2016-05-23 23:45:06 UTC","2018-08-31 21:39:21 UTC","research","CC0",NA,3,"false"
"Papilio multicaudata","2016-05-22 11:42:18 -0600","","Roxborough State Park, Littleton, CO, US",39.4376666667,-105.0736471667,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/3274388","https://static.inaturalist.org/photos/3785955/medium.jpg?1463959276","annsarg",3274388,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Sun May 22 2016 11:42:18 GMT-0600 (MDT)","2016-05-22","2016-05-22 17:42:18 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,153337,"2016-05-22 23:20:32 UTC","2016-05-23 01:27:43 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2016-05-21 11:59:57 -0500","It looks like it has 3 tails or am I just looking at it wrong?","camp cypress buda tx",30.1033316667,-97.8283133333,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/3269270","https://static.inaturalist.org/photos/3779953/medium.jpg?1463930592","blubayou",3269270,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2016-05-21 11:59:57","2016-05-21","2016-05-21 16:59:57 UTC","Central Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,18552,"2016-05-22 15:23:08 UTC","2017-09-26 10:30:31 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Papilio multicaudata","2011-02-17 00:00:00 -0600","","santa catarina ixtepeji",17.265369,-96.561933,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/3215644","https://static.inaturalist.org/photos/3722713/medium.JPG?1463685538","ttereka",3215644,"Llamadora","Insecta",68263,"false",1,0,"2011-02-17","2011-02-17","","Mexico City",1069,NA,NA,"false",NA,"",NA,234065,"2016-05-19 19:18:54 UTC","2018-04-14 03:58:19 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2016-02-12 00:00:00 -0600","Nombre común Llamadora de color amarillo y negro","Ocampo, MX-MC, MX",19.539569,-100.291529,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/3199935","https://static.inaturalist.org/photos/3703192/medium.JPG?1463521393","rbmariposamonarca",3199935,"Papilio multicaudata","Insecta",68263,"true",1,0,"2016-02-12","2016-02-12","","Mexico City",500,NA,NA,"false",NA,"",NA,110250,"2016-05-17 21:43:10 UTC","2016-11-15 00:56:28 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-07-27 02:03:57 +0200","","colorado springs university",38.259056,-104.609143,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/3103995","https://static.inaturalist.org/photos/3586210/medium.jpg?1462470911","jimmycortina",3103995,"Two-tailed Swallowtail","Insecta",68263,"true",5,0,"2015-07-27 02:03:57","2015-07-27","2015-07-27 00:03:57 UTC","Amsterdam",300,NA,NA,"false",NA,"",NA,230190,"2016-05-05 17:55:08 UTC","2018-01-08 19:28:15 UTC","research","CC-BY-NC-SA",NA,NA,"false"
"Papilio multicaudata","2014-10-18 18:37:49 -0500","Habitat- I found this butterfly flying around in our front yard. The plants they like to hang around are honeysuckles, milkweeds, azaleas, thistles, and also lots of different kinds of trees like cottonwood, ash, birch, and tulip trees. 
Species- These butterflies are a part of class Insecta. They go through complete metamorphosis which means their development consists of egg, larva, pupa, and adult. They grow to be about 3 1/2 to 4 1/2 inches in length and they only live for 2 weeks. There diet consists of just drinking nectar from flowers and while doing that the pollen sticks to them so when they go to the next flower they are pollenating that flower. So even though they live such short lives they can do a lot to help the ecosystem. ","78676, Wimberley, TX, US",30.0017560522,-98.0973169521,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/3029516","https://static.inaturalist.org/photos/3487514/medium.jpg?1461602864","jacymackenroth",3029516,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Sat Oct 18 2014 18:37:49 GMT-0500 (CDT)","2014-10-18","2014-10-18 23:37:49 UTC","Central Time (US & Canada)",250,NA,NA,"false",NA,"",NA,211433,"2016-04-25 16:45:46 UTC","2017-09-26 09:14:54 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2016-04-21 12:01:27 -0700","","Contra Costa, California, United States",37.9160616667,-121.95313,"california state parks, contra costa county, macro, mount diablo, mount diablo state park, nature, papilio multicaudata","Two-tailed Swallowtail","http://www.inaturalist.org/observations/3000471","https://static.inaturalist.org/photos/3451224/medium.jpg?1461303266","tiwane",3000471,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2016-04-21 12:01:27","2016-04-21","2016-04-21 19:01:27 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,28,"2016-04-22 05:34:22 UTC","2018-01-07 23:51:40 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata multicaudata","2016-04-10 12:25:23 -0500","","San Miguel de la Sierra, Ayutla, Jalisco",20.102145,-104.598629,"","","http://conabio.inaturalist.org/observations/2931675","https://static.inaturalist.org/photos/3359479/medium.jpg?1460608055","cpalomera",2931675,"Papilio multicaudata multicaudata","Insecta",237647,"false",1,0,"2016-04-10 12:25:23","2016-04-10","2016-04-10 17:25:23 UTC","Central Time (US & Canada)",NA,NA,NA,"false",NA,"manual",NA,78552,"2016-04-14 04:27:32 UTC","2018-09-25 02:20:48 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata multicaudata","2016-04-02 00:00:00 -0600","","Bosque de Tlalpan",19.291469,-99.199517,"mariposa, amarillo, negro, Tlalpan","","http://conabio.inaturalist.org/observations/2883590","https://static.inaturalist.org/photos/3294690/medium.JPG?1459836009","poncho",2883590,"Papilio multicaudata multicaudata","Insecta",237647,"false",1,0,"2016-04-02","2016-04-02","","Mexico City",58,NA,NA,"false",NA,"",NA,40730,"2016-04-05 06:00:05 UTC","2018-02-14 05:37:34 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2016-04-03 14:05:13 -0700","Newly emerged. Meconium dripping. Wings drying in sunlight. ","Lazy 5 Regional Park, Sparks, NV, US",39.6207383333,-119.72442,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/2882244","https://static.inaturalist.org/photos/3292675/medium.jpg?1459816823","growmilkweedplants",2882244,"Two-tailed Swallowtail","Insecta",68263,"true",5,0,"Sun Apr 03 2016 14:05:13 GMT-0700 (PDT)","2016-04-03","2016-04-03 21:05:13 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,40849,"2016-04-05 00:40:09 UTC","2017-11-03 16:00:15 UTC","research","CC-BY",NA,3,"false"
"Papilio multicaudata","2016-03-30 10:53:10 -0700","","Mount Diablo State Park, Contra Costa, California, United States",37.908085,-121.9526366667,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/2855155","https://static.inaturalist.org/photos/3257406/medium.jpg?1459387280","dpom",2855155,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2016-03-30 10:53:10","2016-03-30","2016-03-30 17:53:10 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,16101,"2016-03-31 01:21:14 UTC","2016-03-31 02:06:26 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2013-05-25 00:00:00 -0600","","Big Bend National Park, Brewster County, US-TX, US",29.25,-103.29,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/2850746","https://static.inaturalist.org/photos/3251830/medium.JPG?1459311902","mirandak",2850746,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2013-05-25","2013-05-25","","Central Time (US & Canada)",9,NA,NA,"false",NA,"",NA,94025,"2016-03-30 04:24:58 UTC","2017-09-26 07:58:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata multicaudata","2014-09-25 16:59:32 -0600","","Arboretum, Morelia",19.698402,-101.223119,"","","http://conabio.inaturalist.org/observations/2834469","https://static.inaturalist.org/photos/3228877/medium.jpg?1459037524","elvis",2834469,"Papilio multicaudata multicaudata","Insecta",237647,"true",2,0,"2014-09-25 16:59:32","2014-09-25","2014-09-25 22:59:32 UTC","Central America",26,NA,NA,"false",NA,"",NA,23738,"2016-03-27 00:12:01 UTC","2016-11-15 00:58:11 UTC","research","CC-BY-NC-SA",NA,NA,"false"
"Papilio multicaudata multicaudata","2016-03-21 00:00:00 -0600","","Chapultepec",19.415036,-99.187191,"mariposa, amarillo, negro, Chapultepec","","http://conabio.inaturalist.org/observations/2827073","https://static.inaturalist.org/photos/3217845/medium.JPG?1458871572","poncho",2827073,"Papilio multicaudata multicaudata","Insecta",237647,"false",1,0,"2016-03-21","2016-03-21","","Mexico City",62,NA,NA,"false",NA,"",NA,40730,"2016-03-25 02:06:09 UTC","2018-02-14 05:35:26 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-03-21 00:00:00 -0500","","Yavapai County, US-AZ, US",34.82488,-111.811776,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/2808800","https://static.inaturalist.org/photos/3191710/medium.jpg?1458499307","codyhough",2808800,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2015-03-21","2015-03-21","","Eastern Time (US & Canada)",213,NA,NA,"false",NA,"",NA,2136,"2016-03-20 18:41:44 UTC","2017-01-17 05:56:44 UTC","research","",NA,NA,"false"
"Papilio multicaudata multicaudata","2016-03-12 00:00:00 -0600","","chapultepec mexico city",19.422655,-99.177068,"","","http://www.inaturalist.org/observations/2786731","https://static.inaturalist.org/photos/3160998/medium.JPG?1458069264","atassin",2786731,"Papilio multicaudata multicaudata","Insecta",237647,"false",2,0,"2016-03-12","2016-03-12","","Central Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,26448,"2016-03-15 19:14:19 UTC","2018-02-14 05:34:07 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata multicaudata","2016-03-05 00:00:00 -0600","","Bosque de Tlalpan",19.293852,-99.198799,"mariposa, amarillo, negro, Tlalpan","","http://conabio.inaturalist.org/observations/2753060","https://static.inaturalist.org/photos/3112468/medium.JPG?1457318160","poncho",2753060,"Papilio multicaudata multicaudata","Insecta",237647,"false",1,0,"2016-03-05","2016-03-05","","Mexico City",146,NA,NA,"false",NA,"",NA,40730,"2016-03-07 02:35:57 UTC","2018-02-14 05:32:33 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-08-03 12:21:06 -0500","                               ","San Miguel Regla, Hidalgo, Mexico",20.237435,-98.561782,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2728615","https://static.inaturalist.org/photos/3077504/medium.jpg?1456706509","cpalomera",2728615,"Llamadora","Insecta",68263,"false",3,0,"2015-08-03 12:21:06","2015-08-03","2015-08-03 17:21:06 UTC","Central Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,78552,"2016-02-29 00:41:46 UTC","2016-11-15 00:59:22 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-08-03 12:24:18 -0500","                               ","San Miguel Regla, Hidalgo, Mexico",20.237435,-98.561782,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2728614","https://static.inaturalist.org/photos/3077503/medium.jpg?1456706508","cpalomera",2728614,"Llamadora","Insecta",68263,"false",3,0,"2015-08-03 12:24:18","2015-08-03","2015-08-03 17:24:18 UTC","Central Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,78552,"2016-02-29 00:41:45 UTC","2016-11-15 00:59:22 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2016-02-13 00:00:00 -0600","","Bosque de Chapultepec",19.418672,-99.183787,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2677891","https://static.inaturalist.org/photos/3009352/medium.JPG?1455402292","arturogma",2677891,"Two-tailed Swallowtail","Insecta",68263,"true",3,0,"2016-02-13","2016-02-13","","Mexico City",71,"","","false","","",NA,83700,"2016-02-13 22:24:49 UTC","2018-02-14 05:29:39 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Papilio multicaudata multicaudata","2015-12-14 00:00:00 -0600","","Ojuelos, Toluca",19.294416,-99.702183,"","","http://conabio.inaturalist.org/observations/2631273","https://static.inaturalist.org/photos/2948656/medium.jpeg?1454193881","juancarlosgarciamorales1",2631273,"Llamadora","Insecta",237647,"false",2,0,"2015-12-14","2015-12-14","","Mexico City",31,"","","false","","",NA,64596,"2016-01-30 22:44:17 UTC","2018-07-12 19:25:37 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2006-07-09 10:51:00 -0500","","Big Bend National Park, TX",29.279811,-103.329034,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/2491877","https://static.inaturalist.org/photos/2795746/medium.JPG?1450642913","annikaml",2491877,"Two-tailed Swallowtail","Insecta",68263,"true",2,0,"2006-07-09 10:51am","2006-07-09","2006-07-09 15:51:00 UTC","Central Time (US & Canada)",64,"","","false","","",NA,24973,"2015-12-20 20:21:48 UTC","2017-09-26 05:19:16 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata multicaudata","2015-08-20 00:00:00 -0600","","Galeana; Nuevo Leon",24.672467,-99.958826,"","","http://conabio.inaturalist.org/observations/2453569","https://static.inaturalist.org/photos/2742230/medium.jpg?1449362812","juancruzado",2453569,"Papilio multicaudata multicaudata","Insecta",237647,"false",1,0,"2015-08-20","2015-08-20","","Monterrey",965,"","","false","","",NA,5772,"2015-12-06 00:43:19 UTC","2016-11-15 01:03:47 UTC","research","CC-BY-NC-SA",NA,NA,"false"
"Papilio multicaudata","2015-08-20 11:57:17 -0500","","Galeana; Nuevo Leon",24.654298,-99.942833,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2451044","https://static.inaturalist.org/photos/2737892/medium.JPG?1449277671","juancruzado",2451044,"Llamadora","Insecta",68263,"false",3,0,"2015-08-20 11:57:17","2015-08-20","2015-08-20 16:57:17 UTC","Monterrey",1187,"","","false","","manual",NA,5772,"2015-12-05 01:07:05 UTC","2016-11-15 01:03:48 UTC","research","CC-BY-NC-SA",NA,NA,"false"
"Papilio multicaudata","2015-12-04 00:00:00 -0600","","universidad intercontinental",19.279432,-99.174202,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2450209","https://static.inaturalist.org/photos/2736700/medium.JPG?1449258065","lizette_pons_martin_del_campo",2450209,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2015-12-04","2015-12-04","","Mexico City",62,"","","false","","",NA,150734,"2015-12-04 19:41:03 UTC","2018-02-14 05:20:23 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-09-22 09:10:58 -0500","","Calle Rancho Calichal 70, Ciudad de México, DF, MX",19.2985533958,-99.1283588952,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2441169","https://static.inaturalist.org/photos/2723324/medium.jpg?1448941754","eduardoberrueco",2441169,"Two-tailed Swallowtail","Insecta",68263,"true",4,0,"Tue Sep 22 2015 09:10:58 GMT-0500 (CDT)","2015-09-22","2015-09-22 14:10:58 UTC","Central Time (US & Canada)",26,"","","false","","",NA,154942,"2015-12-01 03:48:57 UTC","2018-02-14 05:19:28 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2015-11-26 00:00:00 -0600","Larva","colonia roma norte",19.417907,-99.165811,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2428703","https://static.inaturalist.org/photos/2704382/medium.jpg?1448562997","karla_m",2428703,"Two-tailed Swallowtail","Insecta",68263,"true",1,0,"2015-11-26","2015-11-26","","Mexico City",NA,"","","false","","",NA,16196,"2015-11-26 18:36:28 UTC","2018-02-14 05:18:57 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-11-18 00:00:00 -0600","Periferia Presa Constitución 1917. San Juan del Río, Querétaro.
Laura Uribe, Grupo Vasconcelos.","San Juan del Río, Querétaro",20.397041,-100.085198,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2396763","https://static.inaturalist.org/photos/2670987/medium.JPG?1447876281","lauraelviauribelara",2396763,"Two-tailed Swallowtail","Insecta",68263,"true",2,0,"2015-11-18","2015-11-18","","Mexico City",NA,"","","false","","",NA,61280,"2015-11-18 19:51:13 UTC","2016-11-15 01:04:41 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-08-26 09:37:16 -0600","Chatfield State Park","Jefferson County, US-CO, US",39.5545017671,-105.0798595324,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/2392977","https://static.inaturalist.org/photos/2665971/medium.jpeg?1447776839","steffen1329",2392977,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2015-08-26 9:37:16 AM MDT","2015-08-26","2015-08-26 15:37:16 UTC","Mountain Time (US & Canada)",1032,"","","false","gps","gps",NA,154096,"2015-11-17 16:11:54 UTC","2017-07-31 05:38:15 UTC","research","CC-BY-NC",NA,2,"false"
"Papilio multicaudata","2015-07-26 09:48:12 -0500","","Aguascalientes, Aguascalientes, MX",21.918681,-101.965013,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2371832","https://static.inaturalist.org/photos/2641437/medium.jpg?1447281938","veltresnas",2371832,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2015-07-26 09:48:12","2015-07-26","2015-07-26 14:48:12 UTC","Central Time (US & Canada)",15,"","","false","","",NA,152022,"2015-11-11 22:45:33 UTC","2016-11-15 01:04:59 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-11-06 00:00:00 -0600","Mariposa","Atlautla de Victoria, Estado de México",19.020207,-98.781637,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2365517","https://static.inaturalist.org/photos/2632558/medium.JPG?1447107108","raomoct68",2365517,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2015-11-06","2015-11-06","","Mexico City",7,"","","false","","",NA,27583,"2015-11-09 22:11:29 UTC","2016-11-15 01:05:06 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata multicaudata","2015-10-03 00:00:00 -0600","","Xochimilco",19.293305,-99.096572,"mariposa, amarillo, negro, Xochimilco","","http://conabio.inaturalist.org/observations/2095447","https://static.inaturalist.org/photos/2508334/medium.JPG?1444528426","poncho",2095447,"Papilio multicaudata multicaudata","Insecta",237647,"false",2,0,"2015-10-03","2015-10-03","","Mexico City",127,"","","false","","",NA,40730,"2015-10-11 01:52:52 UTC","2018-02-14 05:11:51 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-09-24 00:00:00 -0600","female","Texas:  Edwards County, Camp Wood Hills",29.650421,-100.069528,"butterflies, swallowtails, Two-tailed Swallowtail, Papilio multicaudata","Two-tailed Swallowtail","http://www.inaturalist.org/observations/2090644","https://static.inaturalist.org/photos/2501645/medium.jpg?1444426903","dianaterryhibbitts",2090644,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2015-09-24","2015-09-24","","Central Time (US & Canada)",57,"","","false","","",NA,9560,"2015-10-09 21:40:42 UTC","2017-09-26 03:54:21 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-08-02 00:00:00 -0700","Con mi esposa, la bióloga Karina Avila.","Juarez",31.690364,-106.424548,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2087849","https://static.inaturalist.org/photos/2497862/medium.jpg?1444345587","bruno_lima",2087849,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2015-08-02","2015-08-02","","Chihuahua",24402,"","","false","","",NA,142116,"2015-10-08 23:06:23 UTC","2017-01-17 05:51:02 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata multicaudata","2015-10-04 13:19:26 -0500","Esta es diferente a la anterior","sayabedra",19.572877,-99.31841,"","","http://conabio.inaturalist.org/observations/2078202","https://static.inaturalist.org/photos/2484017/medium.jpg?1444080230","negronahual",2078202,"Papilio multicaudata multicaudata","Insecta",237647,"false",3,0,"2015-10-04 13:19:26","2015-10-04","2015-10-04 18:19:26 UTC","Mexico City",1850,"","","false","","",NA,12244,"2015-10-05 21:23:47 UTC","2018-02-14 05:10:26 UTC","research","",NA,NA,"false"
"Papilio multicaudata multicaudata","2015-10-04 13:19:26 -0500","Esta es diferente a la anterior","sayabedra",19.572877,-99.31841,"","","http://conabio.inaturalist.org/observations/2078201","https://static.inaturalist.org/photos/2484016/medium.jpg?1444080206","negronahual",2078201,"Papilio multicaudata multicaudata","Insecta",237647,"false",2,0,"S","2015-10-04","2015-10-04 18:19:26 UTC","Mexico City",1850,"","","false","","",NA,12244,"2015-10-05 21:22:40 UTC","2018-02-14 05:10:26 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2015-09-27 14:33:06 -1000","","REPSA, Delegación Coyoacán, Distrito Federal, México",19.3188869444,-99.1818944444,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/2020350","https://static.inaturalist.org/photos/2462166/medium.JPG?1443739232","langlands",2020350,"Llamadora","Insecta",68263,"true",6,0,"2015-09-27 14:33:06","2015-09-27","2015-09-28 00:33:06 UTC","Hawaii",NA,"","","false","","",NA,81702,"2015-10-01 22:40:29 UTC","2018-02-14 05:09:37 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Papilio multicaudata","2014-11-30 00:00:00 -0600","","Quila, jalisco",20.361365,-104.082584,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2009549","https://static.inaturalist.org/photos/2446767/medium.JPG?1443478922","clarodeluna8",2009549,"Two-tailed Swallowtail","Insecta",68263,"false",5,0,"2014-11-30","2014-11-30","","Guadalajara",996,"","","false","","",NA,133377,"2015-09-28 22:21:34 UTC","2016-11-15 01:07:18 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2014-12-06 00:00:00 -0600","","Quila, jalisco",20.3674,-104.096103,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/2009507","https://static.inaturalist.org/photos/2446694/medium.JPG?1443477715","clarodeluna8",2009507,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2014-12-06","2014-12-06","","Guadalajara",498,"","","false","","",NA,133377,"2015-09-28 22:01:47 UTC","2016-11-15 01:07:19 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2015-09-05 00:00:00 -0600","","Arizona: Cochise County, Huachuca Mountains, Bear Creek Canyon",31.381361,-110.362849,"butterflies, swallowtails, Two-tailed Swallowtail","Two-tailed Swallowtail","http://www.inaturalist.org/observations/1970265","https://static.inaturalist.org/photos/2414393/medium.jpg?1442877092","dianaterryhibbitts",1970265,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2015-09-05","2015-09-05","","Central Time (US & Canada)",43,"","","false","","",NA,9560,"2015-09-21 23:11:28 UTC","2017-01-17 05:49:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2014-11-12 00:00:00 -0600","papilio multicaudata","Quila, jalisco",20.36559,-104.081919,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/1953012","https://static.inaturalist.org/photos/2392849/medium.JPG?1442442940","clarodeluna8",1953012,"Two-tailed Swallowtail","Insecta",68263,"false",4,0,"2014-11-12","2014-11-12","","Guadalajara",124,"","","false","","",NA,133377,"2015-09-16 22:34:22 UTC","2016-11-15 01:07:45 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2015-09-15 17:37:12 +0500","","Distrito Federal, MX",19.39088,-99.164947,"","Two-tailed Swallowtail","http://conabio.inaturalist.org/observations/1949877","https://static.inaturalist.org/photos/2389043/medium.jpg?1442357142","carlos2",1949877,"Xochiquetzal","Insecta",68263,"true",1,0,"2015-09-15 5:37:12 p.m. GMT-05:00","2015-09-15","2015-09-15 12:37:12 UTC","Ekaterinburg",146,"","","false","gps","gps",NA,8233,"2015-09-15 22:40:07 UTC","2018-02-14 05:07:19 UTC","research","CC-BY-NC",NA,2,"false"
"Papilio multicaudata","2015-09-14 00:00:00 -0700","","Cochise, Arizona, United States",31.4441083333,-109.9158694444,"","Two-tailed Swallowtail","http://www.inaturalist.org/observations/1945611","https://static.inaturalist.org/photos/2383201/medium.JPG?1442249212","hayduke",1945611,"Two-tailed Swallowtail","Insecta",68263,"true",1,0,"2015-09-14","2015-09-14","","Arizona",NA,"","","false","","",NA,111543,"2015-09-14 16:46:47 UTC","2018-02-17 14:54:04 UTC","research","CC-BY-NC",NA,NA,"false"
